1,11.113999999999999
2,10.163999999999998
3,10.03
4,9.995999999999999
5,10.226
6,10.086000000000002
7,10.478
8,10.442000000000002
9,10.458
10,10.440000000000001
11,10.47
12,10.412
13,10.506
14,10.436000000000002
15,10.437999999999999
16,10.468
17,10.468
18,10.478
19,10.428
20,10.462
21,10.446000000000002
22,10.452
23,10.458000000000002
24,10.425999999999998
25,10.436
26,10.408000000000001
27,10.44
28,10.428
29,10.447999999999999
30,10.424000000000001
31,10.45
32,10.442000000000002
33,10.402000000000001
34,10.412
35,10.406
36,10.488
37,10.418
38,10.41
39,10.402
40,10.416
41,10.536
42,10.379999999999999
43,10.478
44,10.475999999999999
45,10.395999999999999
46,10.418
47,10.411999999999999
48,10.533999999999999
49,10.418000000000001
50,10.489999999999998
51,10.392
52,10.478
53,10.425999999999998
54,10.374
55,10.42
56,10.495999999999999
57,10.384
58,10.462
59,10.426000000000002
60,10.448
